10:02:10.387 INFO  [main][RepositoryConfigurationDelegate.registerRepositoriesIn(RepositoryConfigurationDelegate.java:201)] Finished Spring Data repository scanning in 49 ms. Found 9 JPA repository interfaces.
10:02:10.823 INFO  [main][HikariDataSource.getConnection(HikariDataSource.java:110)] HikariPool-1 - Starting...
10:02:10.979 INFO  [main][HikariDataSource.getConnection(HikariDataSource.java:123)] HikariPool-1 - Start completed.
10:02:11.029 INFO  [main][LogHelper.logPersistenceUnitInformation(LogHelper.java:31)] HHH000204: Processing PersistenceUnitInfo [name: default]
10:02:11.071 INFO  [main][Version.logVersion(Version.java:44)] HHH000412: Hibernate ORM core version 5.6.14.Final
10:02:11.214 INFO  [main][Version.<clinit>(JavaReflectionManager.java:56)] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
10:02:11.356 INFO  [main][Dialect.<init>(Dialect.java:175)] HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
10:02:11.909 INFO  [main][JtaPlatformInitiator.initiateService(JtaPlatformInitiator.java:52)] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
10:02:11.916 INFO  [main][LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory(AbstractEntityManagerFactoryBean.java:437)] Initialized JPA EntityManagerFactory for persistence unit 'default'
10:02:12.599 WARN  [main][JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor(JpaBaseConfiguration.java:219)] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
10:02:13.041 INFO  [main][LottoProjectApplicationTests.logStarted(StartupInfoLogger.java:61)] Started LottoProjectApplicationTests in 3.357 seconds (JVM running for 4.338)
10:02:13.196 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:741)] -----------------------------------------------
10:02:13.196 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:742)] 新增 : T_01_0004 (Start)
10:02:13.196 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:743)] 方法名稱 : Create__T_01_0004
10:02:13.255 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:888)] -----------------------------------------------
10:02:13.255 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:889)] 新增 : T_01_0005 (Start)
10:02:13.255 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:890)] 方法名稱 : Create__T_01_0005
